INSTANCE_DATE,PROCEDURE_EN,IS_FREE_HOLD_EN,AREA_EN,PROP_SB_TYPE_EN,TRANS_VALUE,ACTUAL_AREA,ROOMS_EN,NEAREST_METRO_EN,NEAREST_MALL_EN,NEAREST_LANDMARK_EN,PROJECT_EN,price_per_sqm,size_category,value_band
2026-02-09,Sale,Free Hold,Al Yelayiss 2,Flat,1700000.0,104.69,2 B/R,,,,THE REGENT,16238.42,Spacious,High-End
2026-02-09,Sale,Free Hold,BURJ KHALIFA,Flat,1250000.0,77.21,1 B/R,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,THE SIGNATURE,16189.61,Mid-Size,Mid-Market
2026-02-09,Sale,Free Hold,JUMEIRAH LAKES TOWERS,Office,2909400.0,103.96,Office,Damac Properties,Marina Mall,Burj Al Arab,JUMEIRAH BUSINESS CENTRE 5,27985.76,Spacious,High-End
2026-02-09,Sale,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,420000.0,41.96,Studio,Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,HANOVER SQUARE,10009.53,Compact,Entry
2026-02-09,Sale,Free Hold,DUBAI MARINA,Flat,920000.0,54.72,1 B/R,Jumeirah Lakes Towers,Marina Mall,Sports City Swimming Academy,,16812.87,Mid-Size,Mid-Market
2026-02-09,Sale,Free Hold,TOWN SQUARE,Flat,1070000.0,83.47,2 B/R,,,Dubai Cycling Course,TOWN SQUARE ZAHRA,12818.98,Mid-Size,Mid-Market
2026-02-09,Sale,Free Hold,DUBAI SPORTS CITY,Flat,700000.0,78.66,1 B/R,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,ELITE 10 SPORTS RESIDENCE,8899.06,Mid-Size,Mid-Market
2026-02-09,Sale,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,525000.0,38.91,Studio,Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,ROXANA RESIDENCE,13492.68,Compact,Entry
2026-02-09,Sale,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,910000.0,63.52,1 B/R,Dubai Internet City,Marina Mall,Sports City Swimming Academy,Binghatti Corner,14326.2,Mid-Size,Mid-Market
2026-02-09,Sale,Non Free Hold,SILICON OASIS,Office,1050000.0,83.98,Office,,,IMG World Adventures,IT PLAZA,12502.98,Mid-Size,Mid-Market
2026-02-09,Sale,Free Hold,DUBAI SOUTH,Flat,750603.0,88.27,1 B/R,,,Expo 2020 Site,,8503.49,Spacious,Mid-Market
2026-02-09,Sale,Free Hold,AL FURJAN,Flat,1336000.0,95.11,2 B/R,Ibn Battuta Metro Station,Ibn-e-Battuta Mall,Expo 2020 Site,Maria Tower,14046.89,Spacious,Mid-Market
2026-02-09,Sale,Free Hold,MBR DISTRICT 1,Flat,2500000.0,101.86,2 B/R,Business Bay Metro Station,Dubai Mall,Downtown Dubai,"Mohammed Bin Rashid Al Maktoum City , District One Phase III  , Residences12",24543.49,Spacious,High-End
2026-02-09,Sale,Free Hold,MOTOR CITY,Flat,950000.0,84.26,1 B/R,Sharaf Dg Metro Station,Mall of the Emirates,Motor City,,11274.63,Mid-Size,Mid-Market
2026-02-09,Sale,Free Hold,DUBAI SPORTS CITY,Flat,440000.0,34.44,Studio,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,THE SPIRIT,12775.84,Compact,Entry
2026-02-11,Sale,Free Hold,PALM JUMEIRAH,Flat,4399071.0,125.66,2 B/R,Al Sufouh,Mall of the Emirates,Burj Al Arab,ELLINGTON BEACH HOUSE,35007.73,Premium,Ultra-Premium
2026-02-13,Sale,Free Hold,MOTOR CITY,Flat,1397105.0,111.61,2 B/R,Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,,12517.74,Spacious,Mid-Market
2026-01-07,Sale,Free Hold,INTERNATIONAL CITY PH 1,Flat,355000.0,42.5,Studio,Rashidiya Metro Station,City Centre Mirdif,,INTERNATIONAL CITY EMARATI,8352.94,Compact,Entry
2026-02-09,Sale,Free Hold,DUBAI SPORTS CITY,Flat,790000.0,87.66,1 B/R,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,HUB CANAL 1 TOWER,9012.09,Mid-Size,Mid-Market
2026-02-09,Sale,Free Hold,DUBAI CREEK HARBOUR,Flat,2600000.0,109.61,2 B/R,,,,HARBOUR VIEWS,23720.46,Spacious,High-End
2026-02-09,Sale,Free Hold,MBR DISTRICT 1,Flat,2750000.0,113.54,2 B/R,Business Bay Metro Station,Dubai Mall,Downtown Dubai,"Mohammed Bin Rashid Al Maktoum City , District One Phase III  , Residences 7",24220.54,Spacious,High-End
2026-02-09,Sale,Free Hold,PALM JUMEIRAH,Flat,3900000.0,120.4,1 B/R,Knowledge Village,Marina Mall,Burj Al Arab,TIARA RESIDENCE,32392.03,Spacious,Ultra-Premium
2026-02-09,Sale,Free Hold,ARJAN,Flat,875000.0,66.49,1 B/R,Sharaf Dg Metro Station,Mall of the Emirates,Motor City,THE WINGS,13159.87,Mid-Size,Mid-Market
2026-02-09,Sale,Free Hold,DUBAI SPORTS CITY,Flat,760000.0,99.1,1 B/R,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,GRAND HORIZON 1,7669.02,Spacious,Mid-Market
2026-02-09,Sale,Free Hold,DUBAI SOUTH,Flat,714738.0,70.64,1 B/R,,,Expo 2020 Site,,10118.04,Mid-Size,Mid-Market
2026-02-09,Sale,Free Hold,DUBAI SPORTS CITY,Flat,999000.0,112.47,2 B/R,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,FRANKFURT SPORTS TOWER I,8882.37,Spacious,Mid-Market
2026-02-09,Sale,Free Hold,Al Kifaf,Flat,3115000.0,150.2,2 B/R,Al Jafiliya Metro Station,Dubai Mall,Burj Khalifa,Park Gate Residences,20739.01,Premium,High-End
2026-02-09,Sale,Free Hold,Muhaisanah First,Flat,2300000.0,172.89,2 B/R,Rashidiya Metro Station,City Centre Mirdif,Dubai International Airport,,13303.26,Premium,High-End
2026-02-09,Sale,Free Hold,PALM JUMEIRAH,Flat,8400000.0,434.5,PENTHOUSE,Palm Jumeirah,Marina Mall,Burj Al Arab,GOLDEN MILE,19332.57,Premium,Ultra-Premium
2026-02-09,Sale,Free Hold,BUSINESS BAY,Flat,1370000.0,39.81,Studio,Business Bay Metro Station,Dubai Mall,Downtown Dubai,Peninsula Three,34413.46,Compact,Mid-Market
2026-01-02,Sale,Free Hold,DUBAI MARINA,Flat,44271.98,134.06,2 B/R,Jumeirah Beach Residency,Marina Mall,Burj Al Arab,,330.24,Premium,Entry
2026-01-07,Sale,Free Hold,AL FURJAN,Flat,2950000.0,304.99,3 B/R,Ibn Battuta Metro Station,Ibn-e-Battuta Mall,Sports City Swimming Academy,,9672.45,Premium,High-End
2026-02-09,Sale,Free Hold,INTERNATIONAL CITY PH 2 & 3,Flat,725000.0,67.08,1 B/R,Rashidiya Metro Station,City Centre Mirdif,,,10807.99,Mid-Size,Mid-Market
2026-02-09,Sale,Free Hold,BURJ KHALIFA,Hotel Apartment,7620000.0,157.85,2 B/R,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Burj Khalifa,THE ADDRESS RESIDENCE - SKY VIEW,48273.68,Premium,Ultra-Premium
2026-02-09,Sale,Free Hold,DUBAI CREEK HARBOUR,Flat,3230000.0,153.2,3 B/R,Creek Metro Station,City Centre Mirdif,Dubai International Airport,Creek Beach - Orchid,21083.55,Premium,High-End
2026-02-09,Sale,Free Hold,SOBHA HEARTLAND,Flat,1600000.0,74.98,2 B/R,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,Sobha Creek Vistas,21339.02,Mid-Size,High-End
2026-02-09,Sale,Free Hold,JUMEIRAH BEACH RESIDENCE,Flat,2680000.0,175.04,3 B/R,Jumeirah Beach Residency,Marina Mall,Burj Al Arab,,15310.79,Premium,High-End
2026-02-09,Sale,Free Hold,BUSINESS BAY,Flat,1050000.0,41.14,Studio,Business Bay Metro Station,Dubai Mall,Downtown Dubai,PRIVE BY DAMAC,25522.61,Compact,Mid-Market
2026-01-12,Sale,Free Hold,MOTOR CITY,Flat,902964.0,71.39,1 B/R,Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,,12648.33,Mid-Size,Mid-Market
2026-02-09,Sale,Free Hold,BURJ KHALIFA,Flat,1580000.0,82.58,1 B/R,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,MADA RESIDENCES TOWER,19132.96,Mid-Size,High-End
2026-02-09,Sale,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,930000.0,59.46,1 B/R,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,Binghatti Crest,15640.77,Mid-Size,Mid-Market
2026-02-09,Sale,Free Hold,DUBAI MARINA,Flat,2150011.0,70.45,1 B/R,Jumeirah Beach Residency,Marina Mall,Sports City Swimming Academy,MARINA STAR,30518.25,Mid-Size,High-End
2026-02-09,Sale,Free Hold,INTERNATIONAL CITY PH 1,Shop,710000.0,66.0,,Rashidiya Metro Station,City Centre Mirdif,Dubai International Airport,,10757.58,Mid-Size,Mid-Market
2026-02-09,Sale,Free Hold,MEYDAN ONE,Flat,910000.0,45.0,1 B/R,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,Azizi Riviera 47,20222.22,Compact,Mid-Market
2026-02-10,Sale,Free Hold,ARJAN,Flat,1170000.0,87.39,2 B/R,Sharaf Dg Metro Station,Mall of the Emirates,Motor City,Resortz Residence,13388.26,Mid-Size,Mid-Market
2026-02-09,Sale,Free Hold,DUBAI HARBOUR,Flat,3800000.0,129.55,2 B/R,,,,SUNRISE BAY,29332.3,Premium,Ultra-Premium
2026-01-07,Sale,Free Hold,INTERNATIONAL CITY PH 1,Flat,300000.0,45.0,Studio,Rashidiya Metro Station,City Centre Mirdif,,,6666.67,Compact,Entry
2026-02-09,Sale,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,1350000.0,83.66,1 B/R,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,Westwood Grande by Imtiaz,16136.74,Mid-Size,Mid-Market
2026-02-09,Sale,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,414000.0,35.69,Studio,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,KNIGHT BRIDGE COURT & KENSNGTON MANOR,11599.89,Compact,Entry
2026-02-09,Sale,Free Hold,JUMEIRAH BEACH RESIDENCE,Flat,7900000.0,183.26,2 B/R,Jumeirah Beach Residency,Marina Mall,Burj Al Arab,Jumeirah Gate,43108.15,Premium,Ultra-Premium
2026-02-09,Sale,Free Hold,DUBAI CREEK HARBOUR,Flat,4150000.0,152.67,3 B/R,Creek Metro Station,City Centre Mirdif,Dubai International Airport,Island Park I,27182.81,Premium,Ultra-Premium
2026-02-09,Sale,Free Hold,JUMEIRAH BEACH RESIDENCE,Flat,13000000.0,283.06,4 B/R,Jumeirah Beach Resdency,Marina Mall,Burj Al Arab,La Vie,45926.66,Premium,Ultra-Premium
2026-02-09,Sale,Free Hold,ARJAN,Flat,1580000.0,112.65,2 B/R,Sharaf Dg Metro Station,Mall of the Emirates,Motor City,Divine Living,14025.74,Spacious,High-End
2026-01-07,Sale,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,650000.0,36.64,Studio,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,BLOOM HEIGHTS,17740.17,Compact,Mid-Market
2026-02-09,Sale,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,900000.0,68.56,1 B/R,Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,,13127.19,Mid-Size,Mid-Market
2026-02-09,Sale,Free Hold,AL FURJAN,Flat,1600000.0,126.38,2 B/R,Ibn Battuta Metro Station,Ibn-e-Battuta Mall,Sports City Swimming Academy,,12660.23,Premium,High-End
2026-02-09,Sale,Free Hold,ARJAN,Flat,710000.0,38.28,Studio,Sharaf Dg Metro Station,Mall of the Emirates,Motor City,Prime Gardens,18547.54,Compact,Mid-Market
2026-02-09,Sale,Free Hold,TOWN SQUARE,Flat,1400000.0,87.6,2 B/R,,,Dubai Cycling Course,TOWN SQUARE JENNA AND WARDA,15981.74,Mid-Size,Mid-Market
2026-01-12,Sale,Free Hold,MOTOR CITY,Flat,814756.0,72.43,1 B/R,Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,,11248.87,Mid-Size,Mid-Market
2026-02-10,Sale,Free Hold,BUSINESS BAY,Flat,1738000.0,106.59,2 B/R,Business Bay Metro Station,Dubai Mall,Downtown Dubai,Bayz Tower,16305.47,Spacious,High-End
2026-02-09,Sale,Free Hold,BUSINESS BAY,Flat,1530000.0,59.6,1 B/R,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,15 Northside,25671.14,Mid-Size,High-End
2026-02-09,Sale,Free Hold,JUMEIRAH BEACH RESIDENCE,Flat,4927429.0,248.41,4 B/R,Jumeirah Beach Residency,Marina Mall,Burj Al Arab,,19835.87,Premium,Ultra-Premium
2026-02-09,Sale,Free Hold,DUBAI MARINA,Flat,4500000.0,280.8,4 B/R,Mina Seyahi,Marina Mall,Burj Al Arab,,16025.64,Premium,Ultra-Premium
2026-01-07,Sale,Free Hold,Wadi Al Safa 7,Flat,505000.0,43.78,Studio,,,,RUKAN,11534.95,Compact,Entry
2026-02-09,Sale,Free Hold,SOBHA HEARTLAND,Flat,2743640.0,118.19,2 B/R,,,,Sobha Hartland - The Crest,23213.81,Spacious,High-End
2026-02-09,Sale,Free Hold,BURJ KHALIFA,Hotel Apartment,6450000.0,186.93,3 B/R,Business Bay Metro Station,Dubai Mall,Downtown Dubai,VIDA RESIDENCE DOWNTOWN DUBAI,34504.89,Premium,Ultra-Premium
2026-02-09,Sale,Free Hold,DUBAI HEALTHCARE CITY - PHASE 2,Flat,1300000.0,83.22,2 B/R,Healthcare City Metro Station,Dubai Mall,Downtown Dubai,Binghatti Avenue,15621.24,Mid-Size,Mid-Market
2026-02-11,Sale,Free Hold,ARJAN,Flat,1000000.0,79.71,1 B/R,Sharaf Dg Metro Station,Mall of the Emirates,Motor City,SIRAJ TOWER,12545.48,Mid-Size,Mid-Market
2026-01-07,Sale,Free Hold,TOWN SQUARE,Flat,1300000.0,87.23,2 B/R,,,Dubai Cycling Course,TOWN SQUARE JENNA AND WARDA,14903.13,Mid-Size,Mid-Market
2026-02-09,Sale,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,700000.0,58.57,1 B/R,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,,11951.51,Mid-Size,Mid-Market
2026-02-09,Sale,Free Hold,ARJAN,Flat,450000.0,53.25,Studio,Sharaf Dg Metro Station,Mall of the Emirates,Motor City,LINCOLN PARK (SHEFFIELD),8450.7,Mid-Size,Entry
2026-02-09,Sale,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,1010000.0,57.64,1 B/R,Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,Binghatti Tulip,17522.55,Mid-Size,Mid-Market
2026-01-07,Sale,Free Hold,BURJ KHALIFA,Flat,4500000.0,111.99,2 B/R,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,Vida Dubai Mall,40182.16,Spacious,Ultra-Premium
2026-02-09,Sale,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,925000.0,60.06,1 B/R,Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,Binghatti Gardenia,15401.27,Mid-Size,Mid-Market
2026-02-09,Sale,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,600000.0,45.62,Studio,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,THE SQUARE,13152.13,Compact,Entry
2026-01-07,Sale,Free Hold,DUBAI CREEK HARBOUR,Flat,3300000.0,144.84,3 B/R,Creek Metro Station,City Centre Mirdif,Dubai International Airport,Creek Beach - Orchid,22783.76,Premium,High-End
2026-02-09,Sale,Free Hold,LIWAN,Flat,790000.0,103.55,2 B/R,,,IMG World Adventures,QPOINT LIWAN-PLOT R069,7629.16,Spacious,Mid-Market
2026-01-07,Sale,Free Hold,BUSINESS BAY,Office,2650000.0,149.85,,Business Bay Metro Station,Dubai Mall,Downtown Dubai,REGAL TOWER,17684.35,Premium,High-End
2026-02-09,Sale,Free Hold,DUBAI MARINA,Flat,950000.0,37.57,Studio,Marina Mall Metro Station,Marina Mall,Burj Al Arab,,25286.13,Compact,Mid-Market
2026-02-09,Sale,Free Hold,BURJ KHALIFA,Flat,5200000.0,151.34,2 B/R,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,,34359.72,Premium,Ultra-Premium
2026-02-09,Sale,Free Hold,BUSINESS BAY,Office,2500000.0,86.55,Office,Business Bay Metro Station,Dubai Mall,Downtown Dubai,AL MANARA,28885.04,Mid-Size,High-End
2026-01-02,Sale,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,900000.0,62.96,1 B/R,Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,Binghatti Amber,14294.79,Mid-Size,Mid-Market
2026-01-08,Sale,Free Hold,MEYDAN ONE,Flat,700000.0,32.61,Studio,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,Azizi Riviera 20,21465.81,Compact,Mid-Market
2026-02-09,Sale,Free Hold,DUBAI SOUTH,Flat,687118.0,61.38,1 B/R,,,Expo 2020 Site,,11194.49,Mid-Size,Mid-Market
2026-02-09,Sale,Free Hold,DUBAI HEALTHCARE CITY - PHASE 2,Flat,1040000.0,65.59,1 B/R,Healthcare City Metro Station,Dubai Mall,Downtown Dubai,Binghatti Avenue,15856.08,Mid-Size,Mid-Market
2026-02-09,Sale,Free Hold,JUMEIRAH LAKES TOWERS,Flat,750000.0,83.66,1 B/R,Jumeirah Lakes Towers,Marina Mall,Sports City Swimming Academy,,8964.86,Mid-Size,Mid-Market
2026-01-07,Sale,Free Hold,BURJ KHALIFA,Flat,2500000.0,125.23,2 B/R,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,BURJ VIEWS,19963.27,Premium,High-End
2026-01-07,Sale,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,2100000.0,115.01,2 B/R,Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,H Three By Aurora,18259.28,Spacious,High-End
2026-02-10,Sale,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,800000.0,76.22,1 B/R,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,Laya Mansion,10495.93,Mid-Size,Mid-Market
2026-02-09,Sale,Free Hold,DUBAI STUDIO CITY,Flat,670000.0,34.27,Studio,Sharaf Dg Metro Station,,Motor City,LAYA HEIGHTS,19550.63,Compact,Mid-Market
2026-02-09,Sale,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,900000.0,75.73,1 B/R,Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,Binghatti Luna,11884.33,Mid-Size,Mid-Market
2026-01-07,Sale,Free Hold,JUMEIRAH LAKES TOWERS,Flat,1500000.0,91.1,1 B/R,Jumeirah Lakes Towers,Marina Mall,Sports City Swimming Academy,LAGUNA TOWER,16465.42,Spacious,High-End
2026-02-09,Sale,Free Hold,PALM JUMEIRAH,Hotel Rooms,903531.0,33.01,Studio,Palm Jumeirah,Marina Mall,Burj Al Arab,Seven Hotel and Apartments The Palm,27371.43,Compact,Mid-Market
2026-01-07,Sale,Free Hold,DISCOVERY GARDENS,Flat,800000.0,89.0,1 B/R,Harbour Tower,Ibn-e-Battuta Mall,Sports City Swimming Academy,,8988.76,Spacious,Mid-Market
2026-02-09,Sale,Free Hold,BUSINESS BAY,Office,1611406.0,108.09,Office,Business Bay Metro Station,Dubai Mall,Downtown Dubai,SILVER TOWER,14908.0,Spacious,High-End
2026-02-09,Sale,Free Hold,BUSINESS BAY,Office,1423711.0,95.5,Office,Business Bay Metro Station,Dubai Mall,Downtown Dubai,SILVER TOWER,14907.97,Spacious,Mid-Market
2026-02-09,Sale,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,510000.0,49.72,Studio,Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,ASTORIA RESIDNECE,10257.44,Mid-Size,Entry
2026-02-09,Sale,Free Hold,BUSINESS BAY,Office,1338298.0,89.77,Office,Business Bay Metro Station,Dubai Mall,Downtown Dubai,SILVER TOWER,14908.08,Spacious,Mid-Market
2026-01-12,Sale,Free Hold,MOTOR CITY,Flat,1341027.0,109.28,2 B/R,Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,,12271.48,Spacious,Mid-Market
2026-02-09,Sale,Free Hold,BUSINESS BAY,Office,1267483.0,85.02,Office,Business Bay Metro Station,Dubai Mall,Downtown Dubai,SILVER TOWER,14908.06,Mid-Size,Mid-Market
2026-02-09,Sale,Free Hold,BUSINESS BAY,Office,1420885.0,95.31,Office,Business Bay Metro Station,Dubai Mall,Downtown Dubai,SILVER TOWER,14908.04,Spacious,Mid-Market
2026-02-09,Sale,Free Hold,BUSINESS BAY,Office,1500786.0,100.67,Office,Business Bay Metro Station,Dubai Mall,Downtown Dubai,SILVER TOWER,14907.98,Spacious,High-End
2026-01-07,Sale,Free Hold,DUBAI HILLS,Flat,112016.85,59.95,1 B/R,First Abu Dhabi Bank Metro Station,Mall of the Emirates,Burj Al Arab,PARK HEIGHTS II,1868.5,Mid-Size,Entry
2026-02-09,Sale,Free Hold,SOBHA HEARTLAND,Flat,1220000.0,47.78,1 B/R,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,Sobha Hartland Waves,25533.7,Mid-Size,Mid-Market
2026-02-09,Sale,Free Hold,BUSINESS BAY,Office,1562058.0,104.78,Office,Business Bay Metro Station,Dubai Mall,Downtown Dubai,SILVER TOWER,14907.98,Spacious,High-End
2026-02-09,Sale,Free Hold,BUSINESS BAY,Office,1329503.0,89.18,Office,Business Bay Metro Station,Dubai Mall,Downtown Dubai,SILVER TOWER,14908.08,Spacious,Mid-Market
2026-01-07,Sale,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,69273.06,82.11,1 B/R,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,EATON PLACE,843.66,Mid-Size,Entry
2026-02-09,Sale,Free Hold,DUBAI CREEK HARBOUR,Flat,1740000.0,66.55,1 B/R,Creek Metro Station,City Centre Mirdif,Dubai International Airport,Creek Beach - Summer,26145.76,Mid-Size,High-End
2026-02-09,Sale,Free Hold,DOWN TOWN JABAL ALI,Flat,530000.0,32.59,Studio,UAE Exchange Metro Station,Ibn-e-Battuta Mall,Expo 2020 Site,Alexis Tower,16262.66,Compact,Entry
2026-02-10,Sale,Free Hold,DUBAI SOUTH,Flat,673241.0,61.32,1 B/R,,,Expo 2020 Site,,10979.14,Mid-Size,Mid-Market
2026-02-09,Sale,Free Hold,MEYDAN ONE,Flat,350000.0,33.27,Studio,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,Azizi Riviera 28,10519.99,Compact,Entry
2026-02-09,Sale,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,480000.0,45.8,Studio,Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,TUSCAN RESIDENCES1 - AREZZO,10480.35,Compact,Entry
2026-02-09,Sale,Free Hold,BUSINESS BAY,Hotel Apartment,980000.0,62.49,1 B/R,Business Bay Metro Station,Dubai Mall,Downtown Dubai,AYKON CITY,15682.51,Mid-Size,Mid-Market
2026-02-09,Sale,Free Hold,DUBAI CREEK HARBOUR,Flat,1670000.0,61.68,1 B/R,Creek Metro Station,City Centre Mirdif,Dubai International Airport,CREEK CRESCENT,27075.23,Mid-Size,High-End
2026-01-02,Sale,Free Hold,TOWN SQUARE,Flat,655000.0,53.79,1 B/R,,,Dubai Cycling Course,TOWN SQUARE ZAHRA,12176.98,Mid-Size,Mid-Market
2026-01-02,Sale,Free Hold,LIWAN,Flat,655000.0,92.5,1 B/R,,,IMG World Adventures,QPOINT LIWAN - PLOT R003,7081.08,Spacious,Mid-Market
2026-01-07,Sale,Free Hold,DUBAI MARINA,Flat,1700000.0,116.91,2 B/R,Marina Towers,Marina Mall,Burj Al Arab,TORCH TOWER,14541.1,Spacious,High-End
2026-02-09,Sale,Free Hold,ARJAN,Flat,670000.0,34.53,Studio,Sharaf Dg Metro Station,Mall of the Emirates,Motor City,TORINO BY ORO24,19403.42,Compact,Mid-Market
2026-01-07,Sale,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,2200000.0,184.59,2 B/R,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,BELGRAVIA III,11918.31,Premium,High-End
2026-02-09,Sale,Free Hold,ARJAN,Flat,600000.0,33.2,Studio,First Abu Dhabi Bank Metro Station,Mall of the Emirates,Motor City,SAMANA PARK VIEWS,18072.29,Compact,Entry
2026-02-09,Sale,Free Hold,DUBAI CREEK HARBOUR,Flat,1540888.0,103.01,2 B/R,Creek Metro Station,City Centre Mirdif,Dubai International Airport,CREEK RISE,14958.63,Spacious,High-End
2026-01-07,Sale,Free Hold,DUBAI SOUTH,Flat,700000.0,67.41,1 B/R,,,Expo 2020 Site,The Pulse Residence Park,10384.22,Mid-Size,Mid-Market
2026-02-10,Sale,Free Hold,BLUEWATERS,Flat,11500000.0,184.61,3 B/R,Jumeirah Beach Residency,Marina Mall,Burj Al Arab,Bluewaters Residences,62293.48,Premium,Ultra-Premium
2026-02-10,Sale,Free Hold,DUBAI SPORTS CITY,Flat,400000.0,42.01,Studio,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,ELITE 3 SPORTS RESIDENCE,9521.54,Compact,Entry
2026-02-10,Sale,Free Hold,DUBAI CREEK HARBOUR,Flat,1748888.0,105.92,2 B/R,Creek Metro Station,City Centre Mirdif,Dubai International Airport,Harbour Gate,16511.4,Spacious,High-End
2026-02-10,Sale,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,2024999.0,75.07,1 B/R,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,Binghatti Royale,26974.81,Mid-Size,High-End
2026-02-10,Sale,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,1362060.0,77.89,1 B/R,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,Luma Park Views,17486.97,Mid-Size,Mid-Market
2026-02-10,Sale,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,1371460.0,77.89,1 B/R,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,Luma Park Views,17607.65,Mid-Size,Mid-Market
2026-02-10,Sale,Free Hold,BUSINESS BAY,Office,2016475.0,86.77,Office,Business Bay Metro Station,Dubai Mall,Downtown Dubai,CHURCHILL TOWER,23239.31,Mid-Size,High-End
2026-02-10,Sale,Free Hold,ARJAN,Flat,530000.0,50.61,Studio,Sharaf Dg Metro Station,Mall of the Emirates,Motor City,LINCOLN PARK,10472.24,Mid-Size,Entry
2026-02-10,Sale,Free Hold,DUBAI PRODUCTION CITY,Flat,440000.0,34.31,Studio,Damac Properties,Marina Mall,Sports City Swimming Academy,LAKESIDE,12824.25,Compact,Entry
2026-02-10,Sale,Free Hold,DUBAI HILLS,Flat,1510000.0,69.98,1 B/R,First Abu Dhabi Bank Metro Station,Mall of the Emirates,Global Village,,21577.59,Mid-Size,High-End
2026-02-11,Sale,Free Hold,Al Satwa,Flat,1307000.0,72.5,1 B/R,Emirates Towers Metro Station,Dubai Mall,Burj Khalifa,,18027.59,Mid-Size,Mid-Market
2026-02-10,Sale,Free Hold,Warsan First,Flat,554000.0,48.96,Studio,Rashidiya Metro Station,City Centre Mirdif,Dubai International Airport,Olivz Residence,11315.36,Mid-Size,Entry
